parameter_name,parameter_number,preset_name,parameter_value,mean,std
lfo_2_phase,35,BionicPad,0.0,0.0,0.0
osc_2_fm,36,BionicPad,0.0,0.0,0.0
osc_2_phase,37,BionicPad,0.0,0.0,0.0
osc_2_pw,38,BionicPad,0.5,0.5,0.05
osc_2_phase,39,BionicPad,0.5,0.5,0.05
transpose,40,BionicPad,1.0,1.0,0.1
free_ad_attack,41,BionicPad,0.0,0.0,0.0
free_ad_decay,42,BionicPad,0.5120000243186951,0.5120000243186951,0.05120000243186951
free_ad_amount,43,BionicPad,1.0,1.0,0.1
free_ad_destination,44,BionicPad,0.0,0.0,0.0
lfo_1_sync,45,BionicPad,0.0,0.0,0.0
lfo_1_keytrigger,46,BionicPad,0.0,0.0,0.0
lfo_2_sync,47,BionicPad,0.0,0.0,0.0
lfo_2_keytrigger,48,BionicPad,1.0,1.0,0.1
portamento_amount,49,BionicPad,0.0,0.0,0.0
portamento_mode,50,BionicPad,0.0,0.0,0.0
voices,51,BionicPad,0.6000000238418579,0.6000000238418579,0.06000000238418579
velocity_volume,52,BionicPad,0.0,0.0,0.0
velocity_contour,53,BionicPad,0.0,0.0,0.0
velocity_filter,54,BionicPad,0.0,0.0,0.0
pitchwheel_cutoff,55,BionicPad,0.0,0.0,0.0
pitchwheel_pitch,56,BionicPad,0.3330000042915344,0.3330000042915344,0.033300000429153445
ringmodulation,57,BionicPad,0.4320000112056732,0.4320000112056732,0.04320000112056732
chorus_1_enable,58,BionicPad,0.0,0.0,0.0
chorus_2_enable,59,BionicPad,1.0,1.0,0.1
reverb_wet,60,BionicPad,0.0,0.0,0.0
reverb_decay,61,BionicPad,0.5,0.5,0.05
reverb_pre_delay,62,BionicPad,0.0,0.0,0.0
reverb_high_cut,63,BionicPad,0.0,0.0,0.0
reverb_low_cut,64,BionicPad,1.0,1.0,0.1
osc_bitcrusher,65,BionicPad,1.0,1.0,0.1
master_high_pass,66,BionicPad,0.5240000486373901,0.5240000486373901,0.05240000486373901
master_detune,67,BionicPad,0.31200000643730164,0.31200000643730164,0.031200000643730165
vintage_noise,68,BionicPad,0.0,0.0,0.0
panic,69,BionicPad,0.0,0.0,0.0
midi_learn,70,BionicPad,0.0,0.0,0.0
envelope_destination,71,BionicPad,0.4285714328289032,0.4285714328289032,0.04285714328289032
envelope_speed,72,BionicPad,0.6000000238418579,0.6000000238418579,0.06000000238418579
envelope_amount,73,BionicPad,0.484000027179718,0.484000027179718,0.048400002717971805
envelope_one_shot_mode,74,BionicPad,0.0,0.0,0.0
envelope_fix_tempo,75,BionicPad,0.0,0.0,0.0
envelope_reset,76,BionicPad,0.0,0.0,0.0
filter_drive,77,BionicPad,0.0,0.0,0.0
delay_wet,78,BionicPad,0.6320000290870667,0.6320000290870667,0.06320000290870667
delay_time,79,BionicPad,0.2800000011920929,0.2800000011920929,0.02800000011920929
delay_sync,80,BionicPad,0.0,0.0,0.0
delay_x2_l,81,BionicPad,1.0,1.0,0.1
delay_x2_r,82,BionicPad,0.0,0.0,0.0
delay_high_shelf,83,BionicPad,0.612000048160553,0.612000048160553,0.061200004816055295
delay_low_shelf,84,BionicPad,0.13600000739097595,0.13600000739097595,0.013600000739097595
delay_feedback,85,BionicPad,0.8400000333786011,0.8400000333786011,0.0840000033378601
midi_clear,86,BionicPad,0.0,0.0,0.0
midi_lock,87,BionicPad,0.0,0.0,0.0
-,0,Lightstorm,0.5,0.5,0.05
master_volume,1,Lightstorm,0.3160000145435333,0.3160000145435333,0.031600001454353335
filter_type,2,Lightstorm,0.0,0.0,0.0
filter_cutoff,3,Lightstorm,0.4480000138282776,0.4480000138282776,0.04480000138282776
filter_resonance,4,Lightstorm,0.0,0.0,0.0
fitler_keyfollow,5,Lightstorm,0.6520000100135803,0.6520000100135803,0.06520000100135803
filter_contour,6,Lightstorm,0.7760000228881836,0.7760000228881836,0.07760000228881836
filter_attack,7,Lightstorm,0.0,0.0,0.0
filter_decay,8,Lightstorm,0.7200000286102295,0.7200000286102295,0.07200000286102295
filter_sustain,9,Lightstorm,0.42000001668930054,0.42000001668930054,0.04200000166893005
filter_release,10,Lightstorm,0.6760000586509705,0.6760000586509705,0.06760000586509704
amp_attack,11,Lightstorm,0.0,0.0,0.0
amp_decay,12,Lightstorm,0.0,0.0,0.0
amp_sustain,13,Lightstorm,1.0,1.0,0.1
amp_release,14,Lightstorm,0.5760000348091125,0.5760000348091125,0.05760000348091125
osc_1_volume,15,Lightstorm,0.5600000023841858,0.5600000023841858,0.05600000023841858
osc_2_volume,16,Lightstorm,0.6000000238418579,0.6000000238418579,0.06000000238418579
osc_3_volume,17,Lightstorm,0.19600000977516174,0.19600000977516174,0.019600000977516175
osc_mastertune,18,Lightstorm,0.5,0.5,0.05
osc_1_tune,19,Lightstorm,0.2460000067949295,0.2460000067949295,0.024600000679492952
osc_2_tune,20,Lightstorm,0.5,0.5,0.05
osc_1_fine_tune,21,Lightstorm,0.4480000138282776,0.4480000138282776,0.04480000138282776
osc_2_fine_tune,22,Lightstorm,0.5840000510215759,0.5840000510215759,0.05840000510215759
osc_1_waveform,23,Lightstorm,0.0,0.0,0.0
osc_1_waveform,24,Lightstorm,0.0,0.0,0.0
osc_sync,25,Lightstorm,1.0,1.0,0.1
lfo_1_waveform,26,Lightstorm,0.0,0.0,0.0
lfo_2_waveform,27,Lightstorm,0.0,0.0,0.0
lfo_1_rate,28,Lightstorm,0.0,0.0,0.0
lfo_2_rate,29,Lightstorm,0.0,0.0,0.0
lfo_1_amount,30,Lightstorm,0.0,0.0,0.0
lfo_2_amount,31,Lightstorm,0.0,0.0,0.0
lfo_1_destination,32,Lightstorm,0.0,0.0,0.0
lfo_2_destination,33,Lightstorm,0.0,0.0,0.0
lfo_1_phase,34,Lightstorm,0.0,0.0,0.0
lfo_2_phase,35,Lightstorm,0.0,0.0,0.0
osc_2_fm,36,Lightstorm,0.0,0.0,0.0
osc_2_phase,37,Lightstorm,0.0,0.0,0.0
osc_2_pw,38,Lightstorm,0.5,0.5,0.05
osc_2_phase,39,Lightstorm,0.5,0.5,0.05
transpose,40,Lightstorm,0.7320000529289246,0.7320000529289246,0.07320000529289246
free_ad_attack,41,Lightstorm,0.0,0.0,0.0
free_ad_decay,42,Lightstorm,0.0,0.0,0.0
free_ad_amount,43,Lightstorm,0.0,0.0,0.0
free_ad_destination,44,Lightstorm,0.0,0.0,0.0
lfo_1_sync,45,Lightstorm,0.0,0.0,0.0
lfo_1_keytrigger,46,Lightstorm,0.0,0.0,0.0
lfo_2_sync,47,Lightstorm,0.0,0.0,0.0
lfo_2_keytrigger,48,Lightstorm,0.0,0.0,0.0
portamento_amount,49,Lightstorm,0.0,0.0,0.0
portamento_mode,50,Lightstorm,0.0,0.0,0.0
voices,51,Lightstorm,1.0,1.0,0.1
velocity_volume,52,Lightstorm,0.3840000033378601,0.3840000033378601,0.03840000033378601
velocity_contour,53,Lightstorm,0.7600000500679016,0.7600000500679016,0.07600000500679016
velocity_filter,54,Lightstorm,0.0,0.0,0.0
pitchwheel_cutoff,55,Lightstorm,0.0,0.0,0.0
pitchwheel_pitch,56,Lightstorm,0.0,0.0,0.0
ringmodulation,57,Lightstorm,0.0,0.0,0.0
chorus_1_enable,58,Lightstorm,1.0,1.0,0.1
chorus_2_enable,59,Lightstorm,1.0,1.0,0.1
reverb_wet,60,Lightstorm,0.8760000467300415,0.8760000467300415,0.08760000467300415
reverb_decay,61,Lightstorm,0.6840000152587891,0.6840000152587891,0.06840000152587891
reverb_pre_delay,62,Lightstorm,0.5320000052452087,0.5320000052452087,0.053200000524520875
reverb_high_cut,63,Lightstorm,0.6000000238418579,0.6000000238418579,0.06000000238418579
reverb_low_cut,64,Lightstorm,0.527999997138977,0.527999997138977,0.052799999713897705
osc_bitcrusher,65,Lightstorm,1.0,1.0,0.1
master_high_pass,66,Lightstorm,0.0,0.0,0.0
master_detune,67,Lightstorm,0.13600000739097595,0.13600000739097595,0.013600000739097595
vintage_noise,68,Lightstorm,0.04800000041723251,0.04800000041723251,0.004800000041723251
panic,69,Lightstorm,0.0,0.0,0.0
midi_learn,70,Lightstorm,0.0,0.0,0.0
envelope_destination,71,Lightstorm,0.4285714328289032,0.4285714328289032,0.04285714328289032
envelope_speed,72,Lightstorm,0.0,0.0,0.0
envelope_amount,73,Lightstorm,0.3680000305175781,0.3680000305175781,0.03680000305175781
envelope_one_shot_mode,74,Lightstorm,0.0,0.0,0.0
envelope_fix_tempo,75,Lightstorm,0.0,0.0,0.0
envelope_reset,76,Lightstorm,0.0,0.0,0.0
filter_drive,77,Lightstorm,0.0,0.0,0.0
delay_wet,78,Lightstorm,0.0,0.0,0.0
delay_time,79,Lightstorm,0.5,0.5,0.05
delay_sync,80,Lightstorm,0.0,0.0,0.0
delay_x2_l,81,Lightstorm,0.0,0.0,0.0
delay_x2_r,82,Lightstorm,0.0,0.0,0.0
delay_high_shelf,83,Lightstorm,0.0,0.0,0.0
delay_low_shelf,84,Lightstorm,0.0,0.0,0.0
delay_feedback,85,Lightstorm,0.5,0.5,0.05
midi_clear,86,Lightstorm,0.0,0.0,0.0
midi_lock,87,Lightstorm,0.0,0.0,0.0
-,0,OpenSquare,0.5,0.5,0.05
master_volume,1,OpenSquare,0.3440000116825104,0.3440000116825104,0.03440000116825104
filter_type,2,OpenSquare,0.1818181872367859,0.1818181872367859,0.018181818723678588
filter_cutoff,3,OpenSquare,0.40400001406669617,0.40400001406669617,0.04040000140666962
filter_resonance,4,OpenSquare,0.3680000305175781,0.3680000305175781,0.03680000305175781
fitler_keyfollow,5,OpenSquare,0.36400002241134644,0.36400002241134644,0.03640000224113464
filter_contour,6,OpenSquare,0.8920000195503235,0.8920000195503235,0.08920000195503235
filter_attack,7,OpenSquare,0.492000013589859,0.492000013589859,0.049200001358985904
filter_decay,8,OpenSquare,0.5680000185966492,0.5680000185966492,0.05680000185966492
filter_sustain,9,OpenSquare,0.036000002175569534,0.036000002175569534,0.0036000002175569533
filter_release,10,OpenSquare,0.5480000376701355,0.5480000376701355,0.05480000376701355
amp_attack,11,OpenSquare,0.5640000104904175,0.5640000104904175,0.05640000104904175
amp_decay,12,OpenSquare,0.46800002455711365,0.46800002455711365,0.046800002455711365
amp_sustain,13,OpenSquare,1.0,1.0,0.1
amp_release,14,OpenSquare,0.6360000371932983,0.6360000371932983,0.06360000371932983
osc_1_volume,15,OpenSquare,0.7440000176429749,0.7440000176429749,0.07440000176429748
osc_2_volume,16,OpenSquare,0.812000036239624,0.812000036239624,0.0812000036239624
osc_3_volume,17,OpenSquare,0.0,0.0,0.0
osc_mastertune,18,OpenSquare,0.5,0.5,0.05
osc_1_tune,19,OpenSquare,0.25,0.25,0.025
osc_2_tune,20,OpenSquare,0.24400001764297485,0.24400001764297485,0.024400001764297484
osc_1_fine_tune,21,OpenSquare,0.5,0.5,0.05
osc_2_fine_tune,22,OpenSquare,0.3720000088214874,0.3720000088214874,0.03720000088214874
osc_1_waveform,23,OpenSquare,0.5,0.5,0.05
osc_1_waveform,24,OpenSquare,0.25,0.25,0.025
osc_sync,25,OpenSquare,0.0,0.0,0.0
lfo_1_waveform,26,OpenSquare,0.0,0.0,0.0
lfo_2_waveform,27,OpenSquare,0.0,0.0,0.0
lfo_1_rate,28,OpenSquare,0.1120000034570694,0.1120000034570694,0.01120000034570694
lfo_2_rate,29,OpenSquare,0.18400001525878906,0.18400001525878906,0.018400001525878906
lfo_1_amount,30,OpenSquare,0.6240000128746033,0.6240000128746033,0.06240000128746033
lfo_2_amount,31,OpenSquare,0.8240000605583191,0.8240000605583191,0.0824000060558319
lfo_1_destination,32,OpenSquare,0.5714285969734192,0.5714285969734192,0.05714285969734192
lfo_2_destination,33,OpenSquare,0.5714285969734192,0.5714285969734192,0.05714285969734192
lfo_1_phase,34,OpenSquare,0.0,0.0,0.0
lfo_2_phase,35,OpenSquare,0.0,0.0,0.0
osc_2_fm,36,OpenSquare,0.0,0.0,0.0
osc_2_phase,37,OpenSquare,0.0,0.0,0.0
osc_2_pw,38,OpenSquare,0.5160000324249268,0.5160000324249268,0.05160000324249268
osc_2_phase,39,OpenSquare,0.5,0.5,0.05
transpose,40,OpenSquare,0.5,0.5,0.05
free_ad_attack,41,OpenSquare,0.0,0.0,0.0
free_ad_decay,42,OpenSquare,0.19200000166893005,0.19200000166893005,0.019200000166893005
free_ad_amount,43,OpenSquare,0.7160000205039978,0.7160000205039978,0.07160000205039978
free_ad_destination,44,OpenSquare,0.6000000238418579,0.6000000238418579,0.06000000238418579
lfo_1_sync,45,OpenSquare,0.0,0.0,0.0
lfo_1_keytrigger,46,OpenSquare,0.0,0.0,0.0
lfo_2_sync,47,OpenSquare,0.0,0.0,0.0
lfo_2_keytrigger,48,OpenSquare,0.0,0.0,0.0
portamento_amount,49,OpenSquare,0.0,0.0,0.0
portamento_mode,50,OpenSquare,0.0,0.0,0.0
voices,51,OpenSquare,1.0,1.0,0.1
velocity_volume,52,OpenSquare,0.0,0.0,0.0
velocity_contour,53,OpenSquare,0.0,0.0,0.0
velocity_filter,54,OpenSquare,0.0,0.0,0.0
pitchwheel_cutoff,55,OpenSquare,0.2200000137090683,0.2200000137090683,0.02200000137090683
pitchwheel_pitch,56,OpenSquare,0.0,0.0,0.0
ringmodulation,57,OpenSquare,0.0,0.0,0.0
chorus_1_enable,58,OpenSquare,0.0,0.0,0.0
chorus_2_enable,59,OpenSquare,0.0,0.0,0.0
reverb_wet,60,OpenSquare,0.29600000381469727,0.29600000381469727,0.029600000381469725
reverb_decay,61,OpenSquare,0.328000009059906,0.328000009059906,0.0328000009059906
reverb_pre_delay,62,OpenSquare,0.0,0.0,0.0
reverb_high_cut,63,OpenSquare,0.0,0.0,0.0
reverb_low_cut,64,OpenSquare,1.0,1.0,0.1
osc_bitcrusher,65,OpenSquare,1.0,1.0,0.1
master_high_pass,66,OpenSquare,0.1680000126361847,0.1680000126361847,0.01680000126361847
master_detune,67,OpenSquare,0.0,0.0,0.0
vintage_noise,68,OpenSquare,0.0,0.0,0.0
panic,69,OpenSquare,0.0,0.0,0.0
midi_learn,70,OpenSquare,0.0,0.0,0.0
envelope_destination,71,OpenSquare,0.0,0.0,0.0
envelope_speed,72,OpenSquare,0.0,0.0,0.0
envelope_amount,73,OpenSquare,0.0,0.0,0.0
envelope_one_shot_mode,74,OpenSquare,0.0,0.0,0.0
envelope_fix_tempo,75,OpenSquare,0.0,0.0,0.0
envelope_reset,76,OpenSquare,0.0,0.0,0.0
filter_drive,77,OpenSquare,0.0,0.0,0.0
delay_wet,78,OpenSquare,0.0,0.0,0.0
delay_time,79,OpenSquare,0.5,0.5,0.05
delay_sync,80,OpenSquare,0.0,0.0,0.0
delay_x2_l,81,OpenSquare,0.0,0.0,0.0
delay_x2_r,82,OpenSquare,0.0,0.0,0.0
delay_high_shelf,83,OpenSquare,0.0,0.0,0.0
delay_low_shelf,84,OpenSquare,0.0,0.0,0.0
delay_feedback,85,OpenSquare,0.5,0.5,0.05
midi_clear,86,OpenSquare,0.0,0.0,0.0
midi_lock,87,OpenSquare,0.0,0.0,0.0
-,0,Ringmodded,0.5,0.5,0.05
master_volume,1,Ringmodded,0.6040000319480896,0.6040000319480896,0.06040000319480896
filter_type,2,Ringmodded,0.1818181872367859,0.1818181872367859,0.018181818723678588
filter_cutoff,3,Ringmodded,0.0,0.0,0.0
filter_resonance,4,Ringmodded,0.3440000116825104,0.3440000116825104,0.03440000116825104
fitler_keyfollow,5,Ringmodded,0.0,0.0,0.0
filter_contour,6,Ringmodded,0.8360000252723694,0.8360000252723694,0.08360000252723694
filter_attack,7,Ringmodded,0.47200003266334534,0.47200003266334534,0.047200003266334535
filter_decay,8,Ringmodded,1.0,1.0,0.1
filter_sustain,9,Ringmodded,0.46000000834465027,0.46000000834465027,0.046000000834465024
filter_release,10,Ringmodded,0.7080000042915344,0.7080000042915344,0.07080000042915344
amp_attack,11,Ringmodded,0.47600001096725464,0.47600001096725464,0.047600001096725464
amp_decay,12,Ringmodded,0.9480000734329224,0.9480000734329224,0.09480000734329223
amp_sustain,13,Ringmodded,0.5200000405311584,0.5200000405311584,0.05200000405311585
amp_release,14,Ringmodded,0.628000020980835,0.628000020980835,0.0628000020980835
osc_1_volume,15,Ringmodded,0.5080000162124634,0.5080000162124634,0.050800001621246337
osc_2_volume,16,Ringmodded,0.5200000405311584,0.5200000405311584,0.05200000405311585
osc_3_volume,17,Ringmodded,0.0,0.0,0.0
osc_mastertune,18,Ringmodded,0.5,0.5,0.05
osc_1_tune,19,Ringmodded,0.5040000081062317,0.5040000081062317,0.050400000810623166
osc_2_tune,20,Ringmodded,0.492000013589859,0.492000013589859,0.049200001358985904
osc_1_fine_tune,21,Ringmodded,0.3720000088214874,0.3720000088214874,0.03720000088214874
osc_2_fine_tune,22,Ringmodded,0.6440000534057617,0.6440000534057617,0.06440000534057617
osc_1_waveform,23,Ringmodded,0.5,0.5,0.05
osc_1_waveform,24,Ringmodded,0.25,0.25,0.025
osc_sync,25,Ringmodded,1.0,1.0,0.1
lfo_1_waveform,26,Ringmodded,0.0,0.0,0.0
lfo_2_waveform,27,Ringmodded,0.0,0.0,0.0
lfo_1_rate,28,Ringmodded,0.30800002813339233,0.30800002813339233,0.030800002813339233
lfo_2_rate,29,Ringmodded,0.0,0.0,0.0
lfo_1_amount,30,Ringmodded,0.36400002241134644,0.36400002241134644,0.03640000224113464
lfo_2_amount,31,Ringmodded,0.0,0.0,0.0
lfo_1_destination,32,Ringmodded,0.5714285969734192,0.5714285969734192,0.05714285969734192
lfo_2_destination,33,Ringmodded,0.0,0.0,0.0
lfo_1_phase,34,Ringmodded,0.0,0.0,0.0
lfo_2_phase,35,Ringmodded,0.0,0.0,0.0
osc_2_fm,36,Ringmodded,0.0,0.0,0.0
osc_2_phase,37,Ringmodded,0.0,0.0,0.0
osc_2_pw,38,Ringmodded,0.14000000059604645,0.14000000059604645,0.014000000059604644
osc_2_phase,39,Ringmodded,0.5,0.5,0.05
transpose,40,Ringmodded,0.4960000216960907,0.4960000216960907,0.04960000216960907
free_ad_attack,41,Ringmodded,0.0,0.0,0.0
free_ad_decay,42,Ringmodded,0.2200000137090683,0.2200000137090683,0.02200000137090683
free_ad_amount,43,Ringmodded,0.0,0.0,0.0
free_ad_destination,44,Ringmodded,1.0,1.0,0.1
lfo_1_sync,45,Ringmodded,0.0,0.0,0.0
lfo_1_keytrigger,46,Ringmodded,1.0,1.0,0.1
lfo_2_sync,47,Ringmodded,0.0,0.0,0.0
lfo_2_keytrigger,48,Ringmodded,1.0,1.0,0.1
portamento_amount,49,Ringmodded,0.0,0.0,0.0
portamento_mode,50,Ringmodded,0.5,0.5,0.05
voices,51,Ringmodded,1.0,1.0,0.1
velocity_volume,52,Ringmodded,0.8960000276565552,0.8960000276565552,0.08960000276565552
velocity_contour,53,Ringmodded,0.0,0.0,0.0
velocity_filter,54,Ringmodded,0.0,0.0,0.0
pitchwheel_cutoff,55,Ringmodded,0.23600001633167267,0.23600001633167267,0.023600001633167268
pitchwheel_pitch,56,Ringmodded,0.0,0.0,0.0
ringmodulation,57,Ringmodded,0.7120000123977661,0.7120000123977661,0.07120000123977661
chorus_1_enable,58,Ringmodded,1.0,1.0,0.1
chorus_2_enable,59,Ringmodded,0.0,0.0,0.0
reverb_wet,60,Ringmodded,0.30000001192092896,0.30000001192092896,0.030000001192092896
reverb_decay,61,Ringmodded,0.48000001907348633,0.48000001907348633,0.048000001907348634
reverb_pre_delay,62,Ringmodded,0.0,0.0,0.0
reverb_high_cut,63,Ringmodded,0.5200000405311584,0.5200000405311584,0.05200000405311585
reverb_low_cut,64,Ringmodded,1.0,1.0,0.1
osc_bitcrusher,65,Ringmodded,1.0,1.0,0.1
master_high_pass,66,Ringmodded,0.0,0.0,0.0
master_detune,67,Ringmodded,0.0,0.0,0.0
vintage_noise,68,Ringmodded,0.0,0.0,0.0
panic,69,Ringmodded,0.0,0.0,0.0
midi_learn,70,Ringmodded,0.0,0.0,0.0
envelope_destination,71,Ringmodded,0.0,0.0,0.0
envelope_speed,72,Ringmodded,0.0,0.0,0.0
envelope_amount,73,Ringmodded,0.0,0.0,0.0
envelope_one_shot_mode,74,Ringmodded,0.0,0.0,0.0
envelope_fix_tempo,75,Ringmodded,0.0,0.0,0.0
envelope_reset,76,Ringmodded,0.0,0.0,0.0
filter_drive,77,Ringmodded,0.0,0.0,0.0
delay_wet,78,Ringmodded,0.0,0.0,0.0
delay_time,79,Ringmodded,0.5,0.5,0.05
delay_sync,80,Ringmodded,0.0,0.0,0.0
delay_x2_l,81,Ringmodded,0.0,0.0,0.0
delay_x2_r,82,Ringmodded,0.0,0.0,0.0
delay_high_shelf,83,Ringmodded,0.0,0.0,0.0
delay_low_shelf,84,Ringmodded,0.0,0.0,0.0
delay_feedback,85,Ringmodded,0.5,0.5,0.05
midi_clear,86,Ringmodded,0.0,0.0,0.0
midi_lock,87,Ringmodded,0.0,0.0,0.0
-,0,Glasometer,0.5,0.5,0.05
master_volume,1,Glasometer,0.5720000267028809,0.5720000267028809,0.05720000267028809
filter_type,2,Glasometer,0.3636363744735718,0.3636363744735718,0.036363637447357176
filter_cutoff,3,Glasometer,0.2200000137090683,0.2200000137090683,0.02200000137090683
filter_resonance,4,Glasometer,0.0,0.0,0.0
fitler_keyfollow,5,Glasometer,0.0,0.0,0.0
filter_contour,6,Glasometer,0.5,0.5,0.05
filter_attack,7,Glasometer,0.0,0.0,0.0
filter_decay,8,Glasometer,0.7160000205039978,0.7160000205039978,0.07160000205039978
filter_sustain,9,Glasometer,0.4000000059604645,0.4000000059604645,0.04000000059604645
filter_release,10,Glasometer,0.0,0.0,0.0
amp_attack,11,Glasometer,0.8480000495910645,0.8480000495910645,0.08480000495910645
amp_decay,12,Glasometer,0.5120000243186951,0.5120000243186951,0.05120000243186951
amp_sustain,13,Glasometer,0.3920000195503235,0.3920000195503235,0.03920000195503235
amp_release,14,Glasometer,0.6160000562667847,0.6160000562667847,0.061600005626678465
osc_1_volume,15,Glasometer,0.7440000176429749,0.7440000176429749,0.07440000176429748
osc_2_volume,16,Glasometer,0.7920000553131104,0.7920000553131104,0.07920000553131104
osc_3_volume,17,Glasometer,0.2639999985694885,0.2639999985694885,0.026399999856948853
osc_mastertune,18,Glasometer,0.5,0.5,0.05
osc_1_tune,19,Glasometer,1.0,1.0,0.1
osc_2_tune,20,Glasometer,0.5120000243186951,0.5120000243186951,0.05120000243186951
osc_1_fine_tune,21,Glasometer,0.5160000324249268,0.5160000324249268,0.05160000324249268
osc_2_fine_tune,22,Glasometer,0.4960000216960907,0.4960000216960907,0.04960000216960907
osc_1_waveform,23,Glasometer,0.5,0.5,0.05
osc_1_waveform,24,Glasometer,0.75,0.75,0.075
osc_sync,25,Glasometer,0.0,0.0,0.0
lfo_1_waveform,26,Glasometer,0.0,0.0,0.0
lfo_2_waveform,27,Glasometer,0.0,0.0,0.0
lfo_1_rate,28,Glasometer,0.14800000190734863,0.14800000190734863,0.014800000190734863
lfo_2_rate,29,Glasometer,0.3880000114440918,0.3880000114440918,0.03880000114440918
lfo_1_amount,30,Glasometer,0.4400000274181366,0.4400000274181366,0.04400000274181366
lfo_2_amount,31,Glasometer,1.0,1.0,0.1
lfo_1_destination,32,Glasometer,0.1428571492433548,0.1428571492433548,0.01428571492433548
lfo_2_destination,33,Glasometer,0.5714285969734192,0.5714285969734192,0.05714285969734192
lfo_1_phase,34,Glasometer,0.0,0.0,0.0
lfo_2_phase,35,Glasometer,0.0,0.0,0.0
osc_2_fm,36,Glasometer,0.0,0.0,0.0
osc_2_phase,37,Glasometer,0.0,0.0,0.0
osc_2_pw,38,Glasometer,0.0,0.0,0.0
osc_2_phase,39,Glasometer,0.0,0.0,0.0
transpose,40,Glasometer,0.7360000610351562,0.7360000610351562,0.07360000610351562
free_ad_attack,41,Glasometer,0.0,0.0,0.0
free_ad_decay,42,Glasometer,0.13199999928474426,0.13199999928474426,0.013199999928474426
free_ad_amount,43,Glasometer,0.7360000610351562,0.7360000610351562,0.07360000610351562
free_ad_destination,44,Glasometer,0.0,0.0,0.0
lfo_1_sync,45,Glasometer,0.0,0.0,0.0
lfo_1_keytrigger,46,Glasometer,0.0,0.0,0.0
lfo_2_sync,47,Glasometer,0.0,0.0,0.0
lfo_2_keytrigger,48,Glasometer,0.0,0.0,0.0
portamento_amount,49,Glasometer,0.0,0.0,0.0
portamento_mode,50,Glasometer,0.0,0.0,0.0
voices,51,Glasometer,1.0,1.0,0.1
velocity_volume,52,Glasometer,0.9240000247955322,0.9240000247955322,0.09240000247955323
velocity_contour,53,Glasometer,0.0,0.0,0.0
velocity_filter,54,Glasometer,0.0,0.0,0.0
pitchwheel_cutoff,55,Glasometer,0.25200000405311584,0.25200000405311584,0.025200000405311583
pitchwheel_pitch,56,Glasometer,0.0,0.0,0.0
ringmodulation,57,Glasometer,0.0,0.0,0.0
chorus_1_enable,58,Glasometer,1.0,1.0,0.1
chorus_2_enable,59,Glasometer,1.0,1.0,0.1
reverb_wet,60,Glasometer,0.328000009059906,0.328000009059906,0.0328000009059906
reverb_decay,61,Glasometer,0.3960000276565552,0.3960000276565552,0.03960000276565552
reverb_pre_delay,62,Glasometer,0.1720000058412552,0.1720000058412552,0.01720000058412552
reverb_high_cut,63,Glasometer,0.2720000147819519,0.2720000147819519,0.02720000147819519
reverb_low_cut,64,Glasometer,1.0,1.0,0.1
osc_bitcrusher,65,Glasometer,1.0,1.0,0.1
master_high_pass,66,Glasometer,0.4440000355243683,0.4440000355243683,0.044400003552436826
master_detune,67,Glasometer,0.0,0.0,0.0
vintage_noise,68,Glasometer,0.0,0.0,0.0
panic,69,Glasometer,0.0,0.0,0.0
midi_learn,70,Glasometer,0.0,0.0,0.0
envelope_destination,71,Glasometer,0.0,0.0,0.0
envelope_speed,72,Glasometer,0.0,0.0,0.0
envelope_amount,73,Glasometer,0.0,0.0,0.0
envelope_one_shot_mode,74,Glasometer,0.0,0.0,0.0
envelope_fix_tempo,75,Glasometer,0.0,0.0,0.0
envelope_reset,76,Glasometer,0.0,0.0,0.0
filter_drive,77,Glasometer,0.0,0.0,0.0
delay_wet,78,Glasometer,0.0,0.0,0.0
delay_time,79,Glasometer,0.5,0.5,0.05
delay_sync,80,Glasometer,0.0,0.0,0.0
delay_x2_l,81,Glasometer,0.0,0.0,0.0
delay_x2_r,82,Glasometer,0.0,0.0,0.0
delay_high_shelf,83,Glasometer,0.0,0.0,0.0
delay_low_shelf,84,Glasometer,0.0,0.0,0.0
delay_feedback,85,Glasometer,0.5,0.5,0.05
midi_clear,86,Glasometer,0.0,0.0,0.0
midi_lock,87,Glasometer,0.0,0.0,0.0
-,0,Easymat,0.5,0.5,0.05
master_volume,1,Easymat,0.4400000274181366,0.4400000274181366,0.04400000274181366
filter_type,2,Easymat,0.0,0.0,0.0
filter_cutoff,3,Easymat,0.4280000329017639,0.4280000329017639,0.04280000329017639
filter_resonance,4,Easymat,0.2639999985694885,0.2639999985694885,0.026399999856948853
fitler_keyfollow,5,Easymat,0.0,0.0,0.0
filter_contour,6,Easymat,0.7680000066757202,0.7680000066757202,0.07680000066757202
filter_attack,7,Easymat,0.25200000405311584,0.25200000405311584,0.025200000405311583
filter_decay,8,Easymat,0.7440000176429749,0.7440000176429749,0.07440000176429748
filter_sustain,9,Easymat,0.23200000822544098,0.23200000822544098,0.023200000822544097
filter_release,10,Easymat,0.4520000219345093,0.4520000219345093,0.045200002193450925
amp_attack,11,Easymat,0.5440000295639038,0.5440000295639038,0.05440000295639038
amp_decay,12,Easymat,1.0,1.0,0.1
amp_sustain,13,Easymat,0.6320000290870667,0.6320000290870667,0.06320000290870667
amp_release,14,Easymat,0.4960000216960907,0.4960000216960907,0.04960000216960907
